Year Month Tmax Tmin PAR Prec CO2 O3
1800 1 -6.3 -14 135.43 176.5 281.48 0
1800 2 -5.6 -15.9 205.53 77.7 281.87 0
1800 3 -0.5 -8.8 354.39 93.2 282.21 0
1800 4 9.1 -1.9 462.05 35.3 282.46 0
1800 5 17.8 6.7 491.23 136.9 282.4 0
1800 6 25.4 14.7 470.2 109.5 281.68 0
1800 7 25.1 13.4 502.88 130.6 280.04 0
1800 8 24.2 11.7 461.54 43.7 278.44 0
1800 9 19.8 9.4 336.56 45.7 278.41 0
1800 10 14.1 3.2 194.04 32.5 279.45 0
1800 11 6.7 -0.7 93.94 36.8 280.46 0
1800 12 -3.4 -10.2 94.17 78.7 281.1 0
1801 1 -2.6 -12.6 136.98 77.2 281.57 0
1801 2 -2.2 -15.2 190.02 34 281.95 0
1801 3 0.5 -9.2 360.2 88.6 282.3 0
1801 4 11.4 0.7 331.73 57.9 282.54 0
1801 5 18.1 5.7 514.53 63.2 282.49 0
1801 6 24.4 13.2 432.55 45.7 281.76 0
1801 7 27.6 14.9 438.73 64.8 280.13 0
1801 8 26.2 12.8 451.94 112.3 278.53 0
1801 9 19 7.7 265.81 60.7 278.49 0
1801 10 15.9 3.5 187.44 57.9 279.54 0
1801 11 1.7 -6 107.11 119.4 280.54 0
1801 12 -0.4 -9.7 71.09 96.8 281.18 0
1802 1 -5.3 -15.2 122.94 109 281.65 0
1802 2 -8.9 -20.4 187.47 51.6 282.03 0
1802 3 0.7 -9.3 338.1 67.6 282.38 0
1802 4 9.6 0.4 467.33 153.4 282.62 0
1802 5 17.2 7.4 479.08 107.2 282.57 0
1802 6 21.4 10.7 501.68 164.6 281.84 0
1802 7 25.1 14.6 493.6 94 280.2 0
1802 8 24.6 14.1 483.06 115.4 278.6 0
1802 9 17.8 8.1 371.01 138.2 278.57 0
1802 10 9.6 1.2 184.32 146.6 279.61 0
1802 11 4 -4 109.07 86 280.61 0
1802 12 -3 -11.5 81.54 48.2 281.25 0
1803 1 -5.6 -14.5 145.56 28.8 281.72 0
1803 2 -4.4 -14.7 221.06 69.7 282.1 0
1803 3 2 -7.7 367.13 134.6 282.45 0
1803 4 10.7 0.9 398.66 89 282.69 0
1803 5 18 8.5 487.22 140.8 282.64 0
1803 6 24.3 13.3 392.4 86.2 281.92 0
1803 7 28.2 15.9 497.05 88.6 280.28 0
1803 8 25 14.9 437.54 183.8 278.68 0
1803 9 22 11.5 345.15 135.8 278.65 0
1803 10 14 5.3 221.82 79.3 279.69 0
1803 11 9.7 0.4 130.1 52.2 280.7 0
1803 12 0.2 -6.8 67.1 68.8 281.34 0
1804 1 -8.3 -16.7 135.43 53.1 281.81 0
1804 2 -3.7 -12.8 205.53 30.7 282.2 0
1804 3 -1.2 -11.2 354.39 59.4 282.54 0
1804 4 14.5 0.9 462.05 37.8 282.78 0
1804 5 19.9 5.9 491.23 54.6 282.73 0
1804 6 25.9 11.6 470.2 46.2 282 0
1804 7 27.4 14.6 502.88 94 280.37 0
1804 8 24.3 10.6 461.54 107.4 278.77 0
1804 9 21.3 8.4 336.56 42.7 278.73 0
1804 10 11.3 1.9 194.04 127.3 279.77 0
1804 11 4.7 -2.4 93.94 114.6 280.78 0
1804 12 -1.8 -10.2 94.17 90.2 281.42 0
1805 1 -7.9 -19.4 136.98 34 281.88 0
1805 2 -12.1 -22.6 190.02 38.5 282.27 0
1805 3 -1.2 -11.4 360.2 35.2 282.61 0
1805 4 9.8 -0.8 331.73 63.3 282.85 0
1805 5 20.6 9.6 514.53 83.6 282.8 0
1805 6 16.6 6.8 432.55 5.4 282.08 0
1805 7 24.5 13 438.73 13.8 280.44 0
1805 8 26.2 15.7 451.94 13.6 278.84 0
1805 9 22.3 10.5 265.81 91 278.81 0
1805 10 13.4 3.7 187.44 17.8 279.85 0
1805 11 8.3 -0.4 107.11 44.6 280.86 0
1805 12 3.2 -1.7 71.09 126.5 281.51 0
1806 1 -9 -20 122.94 99.5 281.97 0
1806 2 -2.7 -12 187.47 55 282.36 0
1806 3 3.3 -6.3 338.1 30.6 282.7 0
1806 4 13.1 2.2 467.33 49.4 282.95 0
1806 5 17.8 6.8 479.08 107.1 282.89 0
1806 6 22.6 12.9 501.68 151.5 282.17 0
1806 7 24.1 15.2 493.6 164.5 280.53 0
1806 8 25.7 16.3 483.06 84.4 278.93 0
1806 9 20.3 9.5 371.01 61.2 278.9 0
1806 10 10.7 3.1 184.32 70.4 279.94 0
1806 11 9 0.7 109.07 89.2 280.94 0
1806 12 -2.8 -8.9 81.54 104.8 281.59 0
1807 1 -9.5 -19.6 124.28 31 282.05 0
1807 2 -3.2 -13.9 182.24 42.4 282.44 0
1807 3 1.3 -7.6 342.3 67.9 282.78 0
1807 4 9.9 -0.6 430.22 59.4 283.03 0
1807 5 18.6 5.8 371.9 22.8 282.98 0
1807 6 21.1 11.4 550.92 99.9 282.25 0
1807 7 25.3 14.1 511.8 97.9 280.62 0
1807 8 24.2 12.5 434.96 49.7 279.02 0
1807 9 20.6 9.4 271.48 138.2 278.99 0
1807 10 12.8 4.1 238.92 83.1 280.03 0
1807 11 3 -4.2 116.58 92.2 281.04 0
1807 12 -4.8 -14.6 100.6 91 281.68 0
1808 1 -4.1 -13.4 119.75 100.1 282.15 0
1808 2 -3.1 -11.1 178.9 33 282.54 0
1808 3 0.6 -8.7 330.12 39.9 282.88 0
1808 4 7.8 -2.2 382.24 68.8 283.12 0
1808 5 15.8 4.6 389.12 100.8 283.07 0
1808 6 22.5 11.2 490.9 79 282.34 0
1808 7 24.5 12.4 508.63 113.5 280.7 0
1808 8 24.9 14.2 449.69 92.7 279.1 0
1808 9 17.5 6.4 277.86 79 279.07 0
1808 10 11.8 2.3 157.07 61.5 280.11 0
1808 11 5.2 -1.7 100.93 134.6 281.11 0
1808 12 -3.6 -11.9 80.28 86.4 281.75 0
1809 1 -3.2 -13.9 149.48 74.2 282.21 0
1809 2 -3.9 -15.6 225.44 45 282.6 0
1809 3 -0.1 -9.7 322.93 63.8 282.94 0
1809 4 6.5 -2.7 363.61 52.6 283.19 0
1809 5 21.3 8.3 442.75 44.7 283.14 0
1809 6 23.3 12.1 535.76 37.1 282.41 0
1809 7 27.2 15.7 471.18 74.2 280.77 0
1809 8 25.1 12.9 409.29 26.9 279.18 0
1809 9 17.9 8.4 332.54 120.1 279.14 0
1809 10 13.1 3.6 210.47 83.3 280.18 0
1809 11 7.1 -1.2 103.89 115.3 281.19 0
1809 12 -4.4 -14.2 89.16 66.3 281.83 0
1810 1 -1.3 -13.6 122.94 69.6 282.3 0
1810 2 -1.3 -13.6 187.47 83.6 282.69 0
1810 3 -1.2 -13 338.1 50.8 283.03 0
1810 4 10.1 -1 467.33 62.7 283.27 0
1810 5 19.8 7.9 479.08 81 283.22 0
1810 6 24 12.7 501.68 100.8 282.49 0
1810 7 27 15.6 493.6 83.6 280.86 0
1810 8 27 16.1 483.06 73.9 279.26 0
1810 9 19.3 9 371.01 52.6 279.22 0
1810 10 11.6 2.4 184.32 153.7 280.26 0
1810 11 4.1 -2.6 109.07 92.2 281.27 0
1810 12 -4.1 -13.2 81.54 79.2 281.91 0
1811 1 -11.5 -23.7 151.16 88.8 282.37 0
1811 2 -7.2 -17.4 200.96 81.8 282.75 0
1811 3 1.5 -8.7 378.35 55.5 283.1 0
1811 4 9.4 -0.3 323.69 111.9 283.34 0
1811 5 17.6 5.8 444.37 94 283.29 0
1811 6 24.4 14.2 478.26 152.6 282.56 0
1811 7 26.3 16.9 542.69 137 280.93 0
1811 8 22.9 13.5 447.01 104.9 279.33 0
1811 9 18.7 9.6 416.57 92.5 279.29 0
1811 10 13.7 4.6 170.6 36.2 280.33 0
1811 11 7.7 -0.7 86.03 71.8 281.34 0
1811 12 -0.5 -7.9 97.41 51.8 281.98 0
1812 1 -3.9 -18.6 113.38 170.7 282.44 0
1812 2 -4.4 -17.7 188.01 54.4 282.83 0
1812 3 2.1 -8.1 326.08 87.6 283.18 0
1812 4 8.3 -0.8 367.96 127 283.42 0
1812 5 17 4.9 500.2 118.4 283.36 0
1812 6 22.7 12.2 443.07 130.6 282.63 0
1812 7 25 12.9 508.13 149.9 281 0
1812 8 22.8 12.7 423.21 118.4 279.4 0
1812 9 20.7 9.3 257.58 86.6 279.36 0
1812 10 12.1 2.1 183.91 104.9 280.4 0
1812 11 4.1 -4 112.16 70.4 281.41 0
1812 12 -5.7 -14.2 84.83 112.5 282.05 0
1813 1 -4.1 -17 126.11 45.9 282.51 0
1813 2 -4.2 -16.5 203.43 73.4 282.89 0
1813 3 1 -11.1 334.9 22 283.24 0
1813 4 9.9 -0.9 439.63 78 283.48 0
1813 5 19.7 6.1 514.57 28.6 283.43 0
1813 6 22.9 8.3 447.16 68.2 282.7 0
1813 7 26.4 13.5 469.89 51 281.07 0
1813 8 24.5 11.5 434.45 137.8 279.47 0
1813 9 18.3 5.5 311.62 52 279.43 0
1813 10 9.5 -0.1 205.57 92.5 280.47 0
1813 11 5.7 -3.9 109.16 109.5 281.48 0
1813 12 -4.1 -15.5 95.19 46 282.12 0
1814 1 -10.1 -24.2 130.01 24.2 282.59 0
1814 2 2.2 -8.7 181.89 91.2 282.97 0
1814 3 1.6 -7.5 323.34 78 283.32 0
1814 4 11.1 -0.8 349.77 101.5 283.56 0
1814 5 18.4 5.2 383.69 89.1 283.51 0
1814 6 22.4 9.7 448.56 172.8 282.78 0
1814 7 24.6 12.4 554.53 112.1 281.14 0
1814 8 22.6 11.2 414.98 227.7 279.54 0
1814 9 17 7.4 299.58 137.9 279.5 0
1814 10 10 0 212.3 136.6 280.54 0
1814 11 3.2 -3.7 120.58 52.4 281.55 0
1814 12 -2.3 -9.3 89.84 74.6 282.19 0
1815 1 -6.9 -17.7 146.99 110.2 282.65 0
1815 2 -5.6 -17.1 218.35 69.1 283.03 0
1815 3 -0.8 -12 335.2 82 283.38 0
1815 4 5.4 -3.2 433.87 87.1 283.62 0
1815 5 20.5 6.7 576.61 70.6 283.56 0
1815 6 23.2 11.6 515 97.5 282.84 0
1815 7 26.8 15.2 522.03 164.1 281.2 0
1815 8 24.3 11.3 465.47 41.7 279.6 0
1815 9 17.7 7.8 281.92 145.8 279.56 0
1815 10 13.1 2.8 215.82 72.1 280.6 0
1815 11 5.6 -2.7 108.66 146.6 281.61 0
1815 12 -6.1 -15.4 89.62 83.1 282.25 0
1816 1 -6 -12.8 113.38 48.6 282.71 0
1816 2 -6.3 -17.2 188.01 44.6 283.1 0
1816 3 -2.6 -14.7 326.08 47.3 283.44 0
1816 4 9.6 -0.2 367.96 118 283.69 0
1816 5 19.4 7.7 500.2 43.4 283.63 0
1816 6 24.7 13.2 443.07 147.7 282.9 0
1816 7 25.4 14.9 508.13 69.4 281.27 0
1816 8 24.9 13.4 423.21 93.2 279.67 0
1816 9 20.9 9.5 257.58 59.7 279.63 0
1816 10 14.1 5.9 183.91 97.2 280.67 0
1816 11 5.5 -3 112.16 49.9 281.68 0
1816 12 -1.4 -7.5 84.83 53.5 282.32 0
1817 1 -10.3 -20.6 119.75 87.4 282.78 0
1817 2 -8.8 -19.1 178.9 92.2 283.17 0
1817 3 -2.8 -12.4 330.12 51.3 283.51 0
1817 4 5.6 -2.9 382.24 62.2 283.75 0
1817 5 10.8 1.2 389.12 45.2 283.7 0
1817 6 18.9 9.3 490.9 101.3 282.97 0
1817 7 22.2 12.3 508.63 93.2 281.33 0
1817 8 19.2 10.2 449.69 119.1 279.74 0
1817 9 12.6 3.9 277.86 127.3 279.7 0
1817 10 8.4 0.2 157.07 68.6 280.74 0
1817 11 3.3 -4.3 100.93 63.5 281.75 0
1817 12 -8.6 -14.2 80.28 52.8 282.39 0
1818 1 -7.1 -18.3 138.44 129.3 282.85 0
1818 2 -7.4 -20.3 219.22 70.6 283.24 0
1818 3 3.6 -6.8 319.19 77.2 283.58 0
1818 4 7.1 -0.5 362.99 120.4 283.83 0
1818 5 17.4 6.3 430.4 126.2 283.77 0
1818 6 23.9 10.9 458.2 61.2 283.04 0
1818 7 25.3 13.7 518.08 98.6 281.41 0
1818 8 23.6 12.3 395.15 104.9 279.81 0
1818 9 19.7 8.1 294.76 92.5 279.77 0
1818 10 10.9 1.3 202.35 152.4 280.81 0
1818 11 1.4 -7.7 96.37 102.6 281.82 0
1818 12 -0.9 -14.2 108.25 91.2 282.46 0
1819 1 -8.3 -17.4 145.59 101.6 282.92 0
1819 2 -4.6 -15.7 178 79.5 283.31 0
1819 3 4.2 -4.9 328.23 43.7 283.65 0
1819 4 13.5 0.2 388.12 45.7 283.9 0
1819 5 19.4 6.7 445.87 107.2 283.84 0
1819 6 24.2 10.9 498.62 100.1 283.12 0
1819 7 27.8 15.8 420.71 182.6 281.48 0
1819 8 25.6 12.6 444.53 29 279.88 0
1819 9 21 9.6 349.94 178.1 279.85 0
1819 10 14.8 4.5 174.43 63.2 280.89 0
1819 11 8.3 0 130.18 54.9 281.89 0
1819 12 -2.3 -10.2 98.89 98.8 282.53 0
1820 1 -11.5 -25.3 110.19 61.4 283 0
1820 2 -6 -17 174.25 27.3 283.38 0
1820 3 1.9 -10.6 315.2 71.8 283.73 0
1820 4 6.8 -4.5 380.78 90.4 283.97 0
1820 5 18.9 4.9 418.14 59.7 283.92 0
1820 6 21 8.6 465.7 110.2 283.19 0
1820 7 24.7 12.3 523.52 57.5 281.55 0
1820 8 21.2 9.4 465.78 168.3 279.96 0
1820 9 18.4 8.2 353.39 121.8 279.92 0
1820 10 12.6 1.5 201.29 63.4 280.96 0
1820 11 6.5 -2.7 116.69 100 281.97 0
1820 12 1 -9.6 89.61 102.3 282.61 0
1821 1 -8.9 -21.2 135.48 99.3 283.07 0
1821 2 -6.1 -19.5 207.2 56.6 283.45 0
1821 3 -0.3 -11.9 302.33 24.1 283.8 0
1821 4 9.9 0.2 326.16 111 284.04 0
1821 5 15.5 5.1 499.79 39.4 283.99 0
1821 6 23.1 12.9 495.59 117.9 283.26 0
1821 7 27.1 16.2 516.93 167.6 281.62 0
1821 8 25.9 14.6 473.67 151.4 280.02 0
1821 9 18 7 370.52 123.2 279.99 0
1821 10 12.5 1.5 206.82 64.5 281.03 0
1821 11 5.8 -2.8 121.42 82.8 282.03 0
1821 12 -6.2 -13.4 96.81 34.5 282.67 0
1822 1 -10 -17.5 145.59 41.9 283.14 0
1822 2 -5.7 -19 178 52.6 283.52 0
1822 3 -0.7 -11.2 328.23 109 283.86 0
1822 4 7.8 -1.8 388.12 85.3 284.11 0
1822 5 18.9 6.8 445.87 85.1 284.05 0
1822 6 23.2 11.1 498.62 90.7 283.32 0
1822 7 26.4 13.2 420.71 111 281.68 0
1822 8 26 11.9 444.53 57.2 280.08 0
1822 9 20.2 8.8 349.94 73.2 280.05 0
1822 10 12.2 0.6 174.43 82.3 281.09 0
1822 11 5.5 -2.9 130.18 116.1 282.09 0
1822 12 -2.2 -12.9 98.89 94.7 282.73 0
1823 1 -5.7 -13.9 119.75 52 283.19 0
1823 2 -8.6 -17.8 178.9 39 283.58 0
1823 3 0.3 -10 330.12 53 283.92 0
1823 4 8.8 -0.2 382.24 106.8 284.16 0
1823 5 18.8 6.7 389.12 65.8 284.11 0
1823 6 24.1 12.4 490.9 48.8 283.38 0
1823 7 24.4 13.1 508.63 108.8 281.75 0
1823 8 24.2 11.9 449.69 88.6 280.15 0
1823 9 21.2 9.2 277.86 100.6 280.11 0
1823 10 14.8 5.3 157.07 106 281.15 0
1823 11 3.6 -3.5 100.93 66.2 282.16 0
1823 12 -4.6 -12.9 80.28 138 282.8 0
1824 1 -9.8 -22.2 133.33 16.5 283.27 0
1824 2 2.2 -6.1 204.83 77.8 283.65 0
1824 3 2.5 -4.4 340.61 32.4 284 0
1824 4 12.8 1.4 364.13 89.2 284.24 0
1824 5 18.6 6.9 461.32 118.3 284.19 0
1824 6 23.2 12.2 488.15 217.4 283.46 0
1824 7 25.7 14.5 486.04 135.6 281.83 0
1824 8 23.3 13.4 451.2 157.4 280.23 0
1824 9 18.3 8.9 321.6 96 280.19 0
1824 10 10.2 1 186.11 103.2 281.23 0
1824 11 3.8 -2.2 125.53 56.8 282.24 0
1824 12 -1.5 -8.3 99.29 43 282.88 0
1825 1 -8.9 -16.3 146.99 125.5 283.34 0
1825 2 -11.6 -17 218.35 45.2 283.73 0
1825 3 5.2 -3.4 335.2 91.4 284.07 0
1825 4 8.3 0.9 433.87 101.1 284.31 0
1825 5 18.2 6.6 576.61 123.2 284.26 0
1825 6 24.8 10.1 515 55.1 283.52 0
